No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
227,AIA,iShares Asia 50 ETF,Financial,Exchange Traded Fund,USA,-,-,79.8,0.40%,"73,499"
228,AIEQ,AI Powered Equity ETF,Financial,Exchange Traded Fund,USA,-,-,42.64,1.27%,"17,986"
229,AIF,Apollo Tactical Income Fund Inc.,Financial,Asset Management,USA,229.40M,33.25,15.86,0.44%,"44,736"
230,AIG,"American International Group, Inc.",Financial,Insurance - Diversified,USA,49.05B,12.12,57.77,2.78%,"4,837,580"
231,AIH,Aesthetic Medical International Holdings Group Limited,Healthcare,Medical Care Facilities,China,104.05M,-,4.46,0.00%,"19,768"
232,AIHS,Senmiao Technology Limited,Financial,Credit Services,China,33.37M,-,0.64,-0.71%,"126,279"
233,AIKI,AIkido Pharma Inc.,Healthcare,Biotechnology,USA,73.64M,-,0.86,-0.41%,"7,136,633"
234,AIM,AIM ImmunoTech Inc.,Healthcare,Biotechnology,USA,93.33M,-,1.94,0.00%,"73,869"
235,AIMC,Altra Industrial Motion Corp.,Industrials,Specialty Industrial Machinery,USA,3.45B,23.53,54.04,1.98%,"231,739"
236,AIN,Albany International Corp.,Consumer Cyclical,Textile Manufacturing,USA,2.66B,22.81,81.76,1.57%,"75,601"
237,AINC,Ashford Inc.,Financial,Asset Management,USA,56.78M,-,18.74,5.94%,"14,761"
238,AINV,Apollo Investment Corporation,Financial,Asset Management,USA,863.50M,6.20,13.4,0.00%,"157,923"
239,AIO,Virtus AllianzGI Artificial Intelligence & Technology Opportunities Fund,Financial,Closed-End Fund - Equity,USA,934.01M,-,27.2,1.34%,"36,766"
240,AIQ,Global X Artificial Intelligence & Technology ETF,Financial,Exchange Traded Fund,USA,-,-,31.38,2.00%,"35,137"
241,AIR,AAR Corp.,Industrials,Aerospace & Defense,USA,1.18B,16.47,32.94,-1.23%,"205,222"
242,AIRC,Apartment Income REIT Corp.,Real Estate,REIT - Residential,USA,8.14B,-,51.52,1.70%,"387,083"
243,AIRG,"Airgain, Inc.",Technology,Communication Equipment,USA,115.86M,-,11.54,-3.35%,"119,070"
244,AIRI,Air Industries Group,Industrials,Aerospace & Defense,USA,33.02M,37.14,1.04,0.97%,"2,269,022"
245,AIRR,First Trust RBA American Industrial RenaissanceTM ETF,Financial,Exchange Traded Fund,USA,-,-,42.14,1.74%,"8,256"
246,AIRT,"Air T, Inc.",Industrials,Integrated Freight & Logistics,USA,85.57M,-,28.91,-4.93%,"8,297"
247,AIT,"Applied Industrial Technologies, Inc.",Industrials,Industrial Distribution,USA,3.71B,26.35,96.92,2.62%,"54,893"
248,AIV,Apartment Investment and Management Company,Real Estate,REIT - Residential,USA,1.13B,-,7.51,2.32%,"1,507,077"
249,AIZ,"Assurant, Inc.",Financial,Insurance - Specialty,USA,9.63B,24.52,163.28,1.94%,"372,825"
250,AJG,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,32.95B,36.19,161.67,1.99%,"916,238"
251,AJRD,"Aerojet Rocketdyne Holdings, Inc.",Industrials,Aerospace & Defense,USA,3.45B,27.61,43.73,0.14%,"451,471"
252,AJX,Great Ajax Corp.,Real Estate,REIT - Mortgage,USA,324.39M,10.49,14.11,0.28%,"46,783"
253,AKAM,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,USA,17.40B,29.93,105.27,3.08%,"1,677,470"
254,AKBA,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,507.82M,-,2.92,-0.68%,"1,011,625"
255,AKIC,Sports Ventures Acquisition Corp.,Financial,Shell Companies,USA,288.80M,-,9.77,0.31%,"2,240"
256,AKICU,Sports Ventures Acquisition Corp.,Financial,Shell Companies,USA,-,-,9.93,0.00%,0
257,AKO-A,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,1.66B,11.01,10.5,-4.55%,"4,216"
258,AKO-B,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,1.74B,12.89,11.76,-1.92%,"10,881"
259,AKR,Acadia Realty Trust,Real Estate,REIT - Retail,USA,2.00B,-,22.53,0.94%,"574,037"
260,AKRO,"Akero Therapeutics, Inc.",Healthcare,Biotechnology,USA,772.36M,-,22.08,0.14%,"102,458"
261,AKTS,"Akoustis Technologies, Inc.",Technology,Communication Equipment,USA,481.24M,-,8.95,5.17%,"409,571"
262,AKTX,"Akari Therapeutics, Plc",Healthcare,Biotechnology,United Kingdom,66.62M,-,1.64,-2.96%,"111,471"
263,AKUS,"Akouos, Inc.",Healthcare,Biotechnology,USA,361.20M,-,10.32,-0.39%,"75,154"
264,AKYA,"Akoya Biosciences, Inc.",Healthcare,Medical Instruments & Supplies,USA,489.33M,-,12.84,-3.31%,"30,056"
265,AL,Air Lease Corporation,Industrials,Rental & Leasing Services,USA,4.80B,12.31,42.01,0.50%,"575,108"
266,ALAC,Alberton Acquisition Corporation,Financial,Shell Companies,Hong Kong,51.02M,-,11.47,0.26%,"12,320"
267,ALB,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,27.97B,37.50,231.33,3.43%,"1,114,440"
268,ALBO,"Albireo Pharma, Inc.",Healthcare,Biotechnology,USA,583.81M,-,31.07,2.85%,"140,796"
269,ALC,Alcon Inc.,Healthcare,Medical Instruments & Supplies,Switzerland,39.46B,-,78.97,0.51%,"730,301"
270,ALCO,"Alico, Inc.",Consumer Defensive,Farm Products,USA,261.26M,4.91,34.65,0.70%,"19,215"
271,ALDX,"Aldeyra Therapeutics, Inc.",Healthcare,Biotechnology,USA,519.46M,-,8.71,1.04%,"366,447"
272,ALE,"ALLETE, Inc.",Utilities,Utilities - Diversified,USA,3.26B,19.54,62.75,2.25%,"481,259"
273,ALEC,"Alector, Inc.",Healthcare,Biotechnology,USA,2.05B,-,24.47,1.03%,"308,578"
274,ALEX,"Alexander & Baldwin, Inc.",Real Estate,REIT - Diversified,USA,1.77B,65.18,24.05,0.80%,"167,496"
275,ALF,"Alfi, Inc.",Technology,Software - Infrastructure,USA,108.80M,-,6.55,11.97%,"4,455,973"
276,ALFA,AlphaClone Alternative Alpha ETF,Financial,Exchange Traded Fund,USA,-,-,85.56,1.09%,581
277,ALG,Alamo Group Inc.,Industrials,Farm & Heavy Construction Machinery,USA,1.73B,24.12,145.43,1.32%,"13,383"
278,ALGM,"Allegro MicroSystems, Inc.",Technology,Semiconductors,USA,5.92B,143.50,30.71,3.54%,"324,897"
279,ALGN,"Align Technology, Inc.",Healthcare,Medical Devices,USA,48.53B,68.12,597.72,0.25%,"901,039"
280,ALGS,"Aligos Therapeutics, Inc.",Healthcare,Biotechnology,USA,698.11M,-,15.51,3.75%,"101,973"
281,ALGT,Allegiant Travel Company,Industrials,Airlines,USA,3.52B,84.73,192.94,1.29%,"130,526"
282,ALHC,"Alignment Healthcare, Inc.",Healthcare,Healthcare Plans,USA,3.48B,-,19.05,1.60%,"595,646"
283,ALIM,"Alimera Sciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,32.55M,51.67,4.65,6.65%,"96,011"
284,ALIT,"Alight, Inc.",Technology,Software - Application,USA,5.10B,-,11.48,-1.03%,"1,010,281"
285,ALJJ,"ALJ Regional Holdings, Inc.",Industrials,Specialty Business Services,USA,46.13M,-,1.13,1.35%,"25,271"
286,ALK,"Alaska Air Group, Inc.",Industrials,Airlines,USA,7.26B,-,57.52,0.84%,"1,237,912"
287,ALKS,Alkermes plc,Healthcare,Biotechnology,Ireland,5.20B,-,31.85,1.30%,"693,505"
288,ALKT,"Alkami Technology, Inc.",Technology,Software - Application,USA,2.37B,-,26.97,3.18%,"141,359"
289,ALL,The Allstate Corporation,Financial,Insurance - Property & Casualty,USA,37.63B,5.17,126.81,0.88%,"1,350,558"
290,ALLE,Allegion plc,Industrials,Security & Protection Services,Ireland,11.88B,26.01,132.36,2.67%,"467,664"
291,ALLK,Allakos Inc.,Healthcare,Biotechnology,USA,5.67B,-,107.12,1.67%,"397,548"
292,ALLO,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology,USA,4.53B,-,17.17,7.72%,"8,609,613"
293,ALLT,Allot Ltd.,Technology,Communication Equipment,Israel,498.93M,-,14.3,-0.14%,"179,442"
294,ALLY,Ally Financial Inc.,Financial,Credit Services,USA,19.17B,7.01,53.22,1.53%,"3,183,587"
295,ALNA,"Allena Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,72.16M,-,0.89,0.32%,"221,652"
296,ALNY,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,24.78B,-,209.29,2.65%,"454,038"
297,ALOT,"AstroNova, Inc.",Technology,Computer Hardware,USA,123.34M,14.58,16.85,3.00%,"17,917"
298,ALPN,"Alpine Immune Sciences, Inc.",Healthcare,Biotechnology,USA,282.65M,-,11.49,-2.96%,"63,611"
299,ALRM,"Alarm.com Holdings, Inc.",Technology,Software - Application,USA,4.16B,51.11,81.11,2.74%,"93,193"
300,ALRN,"Aileron Therapeutics, Inc.",Healthcare,Biotechnology,USA,96.10M,-,1.03,4.09%,"162,161"
301,ALRS,Alerus Financial Corporation,Financial,Banks - Regional,USA,551.70M,10.25,31.58,0.57%,"12,538"
302,ALSN,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,USA,3.65B,10.71,35.16,2.03%,"424,805"
303,ALT,"Altimmune, Inc.",Healthcare,Biotechnology,USA,501.20M,-,12.48,0.40%,"489,232"
304,ALTG,Alta Equipment Group Inc.,Industrials,Rental & Leasing Services,USA,446.50M,-,13.73,1.70%,"28,598"
305,ALTL,Pacer Lunt Large Cap Alternator ETF,Financial,Exchange Traded Fund,USA,-,-,42.22,2.01%,"28,222"
306,ALTM,Altus Midstream Company,Energy,Oil & Gas Midstream,USA,1.36B,91.33,85.39,0.40%,"72,651"
307,ALTO,"Alto Ingredients, Inc.",Basic Materials,Specialty Chemicals,USA,398.47M,51.27,5.64,-2.42%,"1,609,604"
308,ALTR,Altair Engineering Inc.,Technology,Software - Infrastructure,USA,5.81B,-,72.99,0.52%,"194,136"
309,ALTU,Altitude Acquisition Corp.,Financial,Shell Companies,USA,369.79M,-,9.89,0.10%,"64,951"
310,ALTUU,Altitude Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.13,0.00%,0
311,ALTY,Global X SuperDividend Alternatives ETF,Financial,Exchange Traded Fund,USA,-,-,13.55,1.02%,"12,655"
312,ALV,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,Sweden,8.25B,15.26,95.22,2.40%,"307,887"
313,ALVR,"AlloVir, Inc.",Healthcare,Biotechnology,USA,1.51B,-,22.26,-3.30%,"262,513"
314,ALX,"Alexander's, Inc.",Real Estate,REIT - Retail,USA,1.42B,20.69,277.96,-0.04%,"5,614"
315,ALXO,ALX Oncology Holdings Inc.,Healthcare,Biotechnology,USA,2.51B,-,59.5,0.86%,"117,213"
316,ALYA,Alithya Group Inc.,Technology,Information Technology Services,Canada,300.30M,-,2.82,-1.40%,"21,214"
317,ALZN,"Alzamend Neuro, Inc.",Healthcare,Biotechnology,USA,218.55M,-,2.42,-2.02%,"470,817"
318,AM,Antero Midstream Corporation,Energy,Oil & Gas Midstream,USA,5.26B,15.35,11.07,1.56%,"4,379,903"
319,AMAL,Amalgamated Financial Corp.,Financial,Banks - Regional,USA,515.86M,10.94,17.07,1.31%,"48,863"
320,AMAM,Ambrx Biopharma Inc.,Healthcare,Biotechnology,USA,430.94M,-,11.44,3.06%,"6,591"
321,AMAO,American Acquisition Opportunity Inc.,Financial,Shell Companies,USA,134.68M,-,9.99,-0.30%,"2,755"
322,AMAT,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,USA,120.82B,22.95,132.07,3.01%,"7,927,976"
323,AMBA,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USA,6.32B,-,167.54,9.78%,"1,492,859"
324,AMBC,"Ambac Financial Group, Inc.",Financial,Insurance - Specialty,USA,689.14M,-,14.7,1.66%,"505,509"
325,AMBO,Ambow Education Holding Ltd.,Consumer Defensive,Education & Training Services,China,32.05M,-,1.38,-2.82%,"13,504"
326,AMBP,Ardagh Metal Packaging S.A.,Consumer Cyclical,Packaging & Containers,Luxembourg,6.04B,-,9.9,-0.50%,"794,197"
327,AMC,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,USA,21.09B,-,40.07,5.70%,"67,471,441"
328,AMCR,Amcor plc,Consumer Cyclical,Packaging & Containers,Switzerland,18.49B,19.75,11.91,2.06%,"3,794,118"
329,AMCX,AMC Networks Inc.,Communication Services,Broadcasting,USA,1.99B,7.73,47.21,2.27%,"184,487"
330,AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USA,137.64B,39.97,111.99,2.59%,"46,632,932"
331,AME,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,USA,29.52B,34.00,128.38,3.31%,"1,029,964"
332,AMED,"Amedisys, Inc.",Healthcare,Medical Care Facilities,USA,5.01B,20.69,154.19,2.40%,"339,639"
333,AMEH,"Apollo Medical Holdings, Inc.",Healthcare,Medical Care Facilities,USA,4.44B,55.14,70.96,-0.32%,"458,331"
334,AMG,"Affiliated Managers Group, Inc.",Financial,Asset Management,USA,6.55B,16.14,158.86,4.56%,"166,248"
335,AMGN,Amgen Inc.,Healthcare,Drug Manufacturers - General,USA,117.52B,21.02,206.78,1.56%,"2,999,623"
336,AMH,American Homes 4 Rent,Real Estate,REIT - Residential,USA,12.95B,125.57,39.68,0.92%,"956,384"
337,AMJ,JPMorgan Alerian MLP Index ETN,Financial,Exchange Traded Fund,USA,-,-,19.77,1.70%,"478,884"
338,AMK,"AssetMark Financial Holdings, Inc.",Financial,Asset Management,USA,1.82B,-,24.63,2.11%,"104,397"
339,AMKR,"Amkor Technology, Inc.",Technology,Semiconductors,USA,5.58B,11.78,22.4,0.49%,"1,331,232"
340,AMLP,Alerian MLP ETF,Financial,Exchange Traded Fund,USA,-,-,36.42,1.73%,"2,044,733"
341,AMN,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,USA,4.82B,28.25,101.73,-12.17%,"2,018,074"
342,AMNB,American National Bankshares Inc.,Financial,Banks - Regional,USA,371.69M,9.88,34.32,0.35%,"8,040"
343,AMOT,Allied Motion Technologies Inc.,Technology,Electronic Components,USA,492.61M,20.29,32.71,0.65%,"13,207"
344,AMP,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,32.19B,32.67,285.83,2.69%,"437,086"
345,AMPE,"Ampio Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,347.16M,-,1.7,1.80%,"1,226,922"
346,AMPG,"AmpliTech Group, Inc.",Technology,Communication Equipment,USA,32.76M,-,3.53,2.32%,"47,411"
347,AMPH,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,913.62M,91.14,19.23,0.05%,"98,670"
348,AMPY,Amplify Energy Corp.,Energy,Oil & Gas E&P,USA,142.02M,-,3.77,0.53%,"2,212,584"
349,AMR,"Alpha Metallurgical Resources, Inc.",Basic Materials,Coking Coal,USA,1.03B,-,57.65,-5.13%,"275,843"
350,AMRC,"Ameresco, Inc.",Industrials,Engineering & Construction,USA,3.29B,46.18,62.71,1.75%,"184,912"
351,AMRK,"A-Mark Precious Metals, Inc.",Financial,Capital Markets,USA,755.43M,3.93,68.18,0.92%,"96,546"
352,AMRN,Amarin Corporation plc,Healthcare,Biotechnology,Ireland,2.01B,470.00,5.17,0.00%,"1,607,559"
353,AMRS,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USA,4.15B,-,13.45,6.66%,"3,015,216"
354,AMRX,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.73B,97.12,5.73,0.70%,"351,870"
355,AMS,American Shared Hospital Services,Healthcare,Medical Care Facilities,USA,17.28M,-,2.88,1.41%,"48,852"
356,AMSC,American Superconductor Corporation,Industrials,Specialty Industrial Machinery,USA,489.01M,-,16.95,0.24%,"164,269"
357,AMSF,"AMERISAFE, Inc.",Financial,Insurance - Specialty,USA,1.10B,11.72,57.35,0.42%,"46,108"
358,AMST,Amesite Inc.,Technology,Software - Application,USA,41.57M,-,1.86,5.68%,"162,801"
359,AMSWA,"American Software, Inc.",Technology,Software - Application,USA,861.67M,101.74,26.86,-1.65%,"74,023"
360,AMT,American Tower Corporation (REIT),Real Estate,REIT - Specialty,USA,123.79B,54.07,267.87,1.40%,"1,364,185"
361,AMTB,Amerant Bancorp Inc.,Financial,Banks - Regional,USA,951.57M,24.51,25.76,1.02%,"36,379"
362,AMTI,Applied Molecular Transport Inc.,Healthcare,Biotechnology,USA,959.52M,-,24.0,-2.36%,"120,940"
363,AMTX,"Aemetis, Inc.",Energy,Oil & Gas Refining & Marketing,USA,645.05M,-,20.4,-3.68%,"861,363"
364,AMUB,UBS ETRACS Alerian MLP Index ETN Series B,Financial,Exchange Traded Fund,USA,-,-,12.42,1.65%,907
365,AMWD,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,1.14B,25.67,68.24,0.84%,"89,043"
366,AMWL,American Well Corporation,Healthcare,Health Information Services,USA,2.12B,-,8.7,0.93%,"1,679,054"
367,AMX,"America Movil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,58.01B,12.02,17.67,0.63%,"1,811,583"
368,AMYT,Amryt Pharma plc,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland,770.48M,-,11.87,1.28%,"57,801"
369,AMZA,InfraCap MLP ETF,Financial,Exchange Traded Fund,USA,-,-,28.91,1.87%,"76,603"
370,AMZN,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,USA,1678.21B,57.51,3299.86,0.47%,"2,101,667"
371,AN,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,8.26B,10.12,116.04,1.46%,"609,949"
372,ANAB,"AnaptysBio, Inc.",Healthcare,Biotechnology,USA,763.24M,-,28.31,2.57%,"105,647"
373,ANAT,"American National Group, Inc.",Financial,Insurance - Diversified,USA,5.09B,5.81,189.26,-0.10%,"26,943"
374,ANDE,"The Andersons, Inc.",Consumer Defensive,Food Distribution,USA,1.03B,14.33,31.29,1.92%,"74,587"
375,ANEB,"Anebulo Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,162.89M,-,7.0,0.00%,"4,783"
376,ANET,"Arista Networks, Inc.",Technology,Computer Hardware,USA,29.69B,43.12,395.23,2.95%,"472,934"
377,ANF,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,USA,2.29B,8.97,38.65,3.15%,"1,469,621"
378,ANGI,Angi Inc.,Communication Services,Internet Content & Information,USA,6.93B,-,13.29,4.81%,"1,756,272"
379,ANGL,VanEck Vectors Fallen Angel High Yield Bond ETF,Financial,Exchange Traded Fund,USA,-,-,32.97,0.46%,"1,365,941"
380,ANGN,Angion Biomedica Corp.,Healthcare,Biotechnology,USA,255.68M,-,8.67,0.23%,"138,032"
381,ANGO,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,USA,1.02B,-,25.76,-0.66%,"142,267"
382,ANIK,"Anika Therapeutics, Inc.",Healthcare,Biotechnology,USA,599.89M,-,41.98,1.97%,"51,857"
383,ANIP,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,461.32M,-,37.72,-1.15%,"68,995"
384,ANIX,"Anixa Biosciences, Inc.",Healthcare,Diagnostics & Research,USA,137.51M,-,4.57,-1.08%,"68,971"
385,ANNX,"Annexon, Inc.",Healthcare,Biotechnology,USA,814.32M,-,21.82,0.88%,"192,099"
386,ANPC,"AnPac Bio-Medical Science Co., Ltd.",Healthcare,Biotechnology,China,39.14M,-,2.78,-6.08%,"98,087"
387,ANSS,"ANSYS, Inc.",Technology,Software - Application,USA,31.63B,68.92,359.4,3.33%,"215,501"
388,ANTE,AirNet Technology Inc.,Communication Services,Advertising Agencies,China,38.15M,4.22,2.52,-3.08%,"6,110"
389,ANTM,"Anthem, Inc.",Healthcare,Healthcare Plans,USA,93.90B,22.95,390.71,4.06%,"1,750,582"
390,ANVS,"Annovis Bio, Inc.",Healthcare,Biotechnology,USA,251.41M,-,30.81,12.04%,"529,470"
391,ANY,Sphere 3D Corp.,Technology,Software - Application,Canada,462.55M,-,7.9,-2.83%,"59,290,113"
392,ANZUU,Anzu Special Acquisition Corp I,Financial,Shell Companies,USA,-,-,9.94,0.10%,200
393,AOA,iShares Core Aggressive Allocation ETF,Financial,Exchange Traded Fund,USA,-,-,71.09,1.12%,"58,201"
394,AOD,Aberdeen Total Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,1.04B,-,9.9,0.92%,"389,155"
395,AOK,iShares Core Conservative Allocation ETF,Financial,Exchange Traded Fund,USA,-,-,39.75,0.53%,"80,867"
396,AOM,iShares Core Moderate Allocation ETF,Financial,Exchange Traded Fund,USA,-,-,45.0,0.54%,"96,904"
397,AOMR,"Angel Oak Mortgage, Inc.",Real Estate,REIT - Mortgage,USA,450.32M,18.78,17.75,1.25%,"32,709"
398,AON,Aon plc,Financial,Insurance Brokers,Ireland,69.32B,33.85,308.35,2.55%,"901,115"
399,AOR,iShares Core Growth Allocation ETF,Financial,Exchange Traded Fund,USA,-,-,56.25,1.02%,"87,589"
400,AOS,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,USA,10.46B,24.02,65.27,2.53%,"928,536"
401,AOSL,Alpha and Omega Semiconductor Limited,Technology,Semiconductors,USA,846.05M,14.82,31.44,3.22%,"168,416"
402,AOUT,"American Outdoor Brands, Inc.",Consumer Cyclical,Leisure,USA,343.63M,17.02,24.03,0.59%,"73,445"
403,AP,Ampco-Pittsburgh Corporation,Industrials,Metal Fabrication,USA,87.38M,19.28,4.53,2.26%,"41,399"
404,APA,APA Corporation,Energy,Oil & Gas E&P,USA,9.28B,14.00,26.22,6.54%,"11,546,559"
405,APAM,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,3.73B,10.33,47.75,3.42%,"642,442"
406,APD,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals,USA,63.25B,32.74,287.97,3.43%,"1,571,110"
407,APDN,"Applied DNA Sciences, Inc.",Industrials,Security & Protection Services,USA,44.80M,-,5.7,1.97%,"100,574"
408,APEI,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,USA,476.21M,21.67,25.25,0.20%,"60,603"
409,APEN,"Apollo Endosurgery, Inc.",Healthcare,Medical Devices,USA,236.99M,-,8.41,-1.98%,"878,341"
410,APG,APi Group Corporation,Industrials,Engineering & Construction,USA,4.72B,-,20.99,3.25%,"826,356"
411,APGB,Apollo Strategic Growth Capital II,Financial,Shell Companies,USA,841.80M,-,9.76,0.31%,"10,315"
412,APH,Amphenol Corporation,Technology,Electronic Components,USA,45.63B,33.94,76.43,2.69%,"1,639,479"
413,API,"Agora, Inc.",Technology,Software - Application,China,3.19B,-,27.72,-2.74%,"411,537"
414,APLE,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,USA,3.62B,-,15.87,0.51%,"1,759,493"
415,APLS,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.12B,-,35.42,4.33%,"957,716"
416,APLT,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,477.21M,-,17.74,-3.01%,"54,926"
417,APM,Aptorum Group Limited,Healthcare,Biotechnology,United Kingdom,91.86M,-,2.6,-1.14%,"55,800"
418,APMI,AxonPrime Infrastructure Acquisition Corporation,Financial,Shell Companies,USA,-,-,9.74,0.83%,"6,041"
419,APO,"Apollo Global Management, Inc.",Financial,Asset Management,USA,28.56B,7.76,67.8,2.67%,"1,774,791"
420,APOG,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,USA,1.00B,388.53,39.63,0.00%,"85,373"
421,APOP,Cellect Biotechnology Ltd.,Healthcare,Biotechnology,Israel,4.72M,-,16.29,-2.75%,"74,096"
422,APP,AppLovin Corporation,Technology,Software - Application,USA,33.26B,-,90.79,3.16%,"1,603,749"
423,APPF,"AppFolio, Inc.",Technology,Software - Application,USA,4.48B,33.24,130.15,3.15%,"51,339"
424,APPH,"AppHarvest, Inc.",Consumer Defensive,Farm Products,USA,611.18M,-,5.87,1.56%,"1,115,744"
425,APPN,Appian Corporation,Technology,Software - Infrastructure,USA,6.52B,-,91.54,-0.05%,"533,316"
426,APPS,"Digital Turbine, Inc.",Technology,Software - Application,USA,8.07B,139.16,84.19,0.60%,"2,378,727"
427,APR,"Apria, Inc.",Healthcare,Medical Instruments & Supplies,USA,1.19B,20.73,32.46,0.15%,"282,514"
428,APRE,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,108.50M,-,5.35,-4.12%,"1,671,956"
429,APRN,"Blue Apron Holdings, Inc.",Consumer Cyclical,Internet Retail,USA,250.44M,-,9.15,0.11%,"1,353,290"
430,APSG,Apollo Strategic Growth Capital,Financial,Shell Companies,USA,1.00B,892.73,9.82,0.20%,"303,689"
431,APT,"Alpha Pro Tech, Ltd.",Industrials,Building Products & Equipment,Canada,84.52M,4.17,6.27,1.95%,"196,685"
432,APTO,Aptose Biosciences Inc.,Healthcare,Biotechnology,Canada,209.08M,-,2.31,1.32%,"398,148"
433,APTS,"Preferred Apartment Communities, Inc.",Real Estate,REIT - Residential,USA,668.26M,-,12.54,1.13%,"312,110"
434,APTV,Aptiv PLC,Consumer Cyclical,Auto Parts,Ireland,45.17B,46.17,167.32,1.48%,"1,073,374"
435,APTX,Aptinyx Inc.,Healthcare,Biotechnology,USA,156.40M,-,2.3,-0.43%,"115,121"
