No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
226,AIA,iShares Asia 50 ETF,Financial,Exchange Traded Fund,USA,-,-,76.46,-0.47%,"54,615"
227,AIEQ,AI Powered Equity ETF,Financial,Exchange Traded Fund,USA,-,-,41.26,0.07%,"8,108"
228,AIF,Apollo Tactical Income Fund Inc.,Financial,Asset Management,USA,228.24M,33.08,15.78,-0.25%,"40,596"
229,AIG,"American International Group, Inc.",Financial,Insurance - Diversified,USA,48.50B,12.02,57.32,-0.23%,"3,285,788"
230,AIH,Aesthetic Medical International Holdings Group Limited,Healthcare,Medical Care Facilities,China,96.05M,-,4.11,-0.72%,"9,053"
231,AIHS,Senmiao Technology Limited,Financial,Credit Services,China,30.80M,-,0.59,-2.07%,"234,489"
232,AIKI,AIkido Pharma Inc.,Healthcare,Biotechnology,USA,74.71M,-,0.83,3.49%,"5,716,544"
233,AIM,AIM ImmunoTech Inc.,Healthcare,Biotechnology,USA,90.79M,-,1.84,-3.66%,"598,826"
234,AIMC,Altra Industrial Motion Corp.,Industrials,Specialty Industrial Machinery,USA,3.45B,23.62,54.26,-3.06%,"185,002"
235,AIN,Albany International Corp.,Consumer Cyclical,Textile Manufacturing,USA,2.50B,22.23,79.68,-0.93%,"81,600"
236,AINC,Ashford Inc.,Financial,Asset Management,USA,44.25M,-,15.69,-2.30%,"3,970"
237,AINV,Apollo Investment Corporation,Financial,Asset Management,USA,852.90M,6.13,13.25,0.45%,"291,117"
238,AIO,Virtus AllianzGI Artificial Intelligence & Technology Opportunities Fund,Financial,Closed-End Fund - Equity,USA,918.90M,-,26.76,0.07%,"44,716"
239,AIQ,Global X Artificial Intelligence & Technology ETF,Financial,Exchange Traded Fund,USA,-,-,30.07,-0.00%,"221,174"
240,AIR,AAR Corp.,Industrials,Aerospace & Defense,USA,1.14B,16.67,33.33,-1.83%,"208,749"
241,AIRC,Apartment Income REIT Corp.,Real Estate,REIT - Residential,USA,7.73B,-,50.14,1.07%,"305,346"
242,AIRG,"Airgain, Inc.",Technology,Communication Equipment,USA,122.13M,-,11.95,-2.45%,"44,634"
243,AIRI,Air Industries Group,Industrials,Aerospace & Defense,USA,32.83M,35.89,1.0,-1.47%,"121,879"
244,AIRR,First Trust RBA American Industrial RenaissanceTM ETF,Financial,Exchange Traded Fund,USA,-,-,41.26,-1.09%,"27,254"
245,AIRT,"Air T, Inc.",Industrials,Integrated Freight & Logistics,USA,79.34M,-,26.1,-0.84%,"5,086"
246,AIT,"Applied Industrial Technologies, Inc.",Industrials,Industrial Distribution,USA,3.51B,25.20,92.7,-0.68%,"100,951"
247,AIV,Apartment Investment and Management Company,Real Estate,REIT - Residential,USA,1.01B,-,7.15,0.99%,"822,840"
248,AIZ,"Assurant, Inc.",Financial,Insurance - Specialty,USA,9.40B,24.19,161.1,0.72%,"261,299"
249,AJG,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,USA,30.81B,34.21,152.83,0.65%,"759,114"
250,AJRD,"Aerojet Rocketdyne Holdings, Inc.",Industrials,Aerospace & Defense,USA,3.49B,26.79,42.43,2.46%,"505,963"
251,AJX,Great Ajax Corp.,Real Estate,REIT - Mortgage,USA,316.28M,10.33,13.89,0.00%,"28,653"
252,AKAM,"Akamai Technologies, Inc.",Technology,Software - Infrastructure,USA,16.72B,29.45,103.56,0.37%,"1,187,718"
253,AKBA,"Akebia Therapeutics, Inc.",Healthcare,Biotechnology,USA,488.48M,-,2.75,-1.43%,"1,641,202"
254,AKIC,Sports Ventures Acquisition Corp.,Financial,Shell Companies,USA,286.45M,-,9.74,0.21%,"16,471"
255,AKICU,Sports Ventures Acquisition Corp.,Financial,Shell Companies,USA,-,-,9.9,0.00%,196
256,AKO-A,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,1.74B,11.53,11.0,-2.05%,"1,371"
257,AKO-B,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,Chile,1.82B,14.01,12.79,-2.26%,"88,781"
258,AKR,Acadia Realty Trust,Real Estate,REIT - Retail,USA,1.80B,-,21.27,0.81%,"763,117"
259,AKRO,"Akero Therapeutics, Inc.",Healthcare,Biotechnology,USA,759.94M,-,21.62,0.37%,"217,592"
260,AKTS,"Akoustis Technologies, Inc.",Technology,Communication Equipment,USA,425.82M,-,8.27,-7.08%,"1,307,729"
261,AKTX,"Akari Therapeutics, Plc",Healthcare,Biotechnology,United Kingdom,62.70M,-,1.65,-1.79%,"68,179"
262,AKUS,"Akouos, Inc.",Healthcare,Biotechnology,USA,367.63M,-,10.45,-1.60%,"52,736"
263,AKYA,"Akoya Biosciences, Inc.",Healthcare,Medical Instruments & Supplies,USA,450.67M,-,12.2,-7.37%,"206,661"
264,AL,Air Lease Corporation,Industrials,Rental & Leasing Services,USA,4.49B,12.24,41.77,1.48%,"547,876"
265,ALAC,Alberton Acquisition Corporation,Financial,Shell Companies,Hong Kong,50.77M,-,11.33,-0.06%,"12,513"
266,ALB,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,26.02B,36.05,222.37,-0.01%,"950,623"
267,ALBO,"Albireo Pharma, Inc.",Healthcare,Biotechnology,USA,563.92M,-,29.31,-0.95%,"101,595"
268,ALC,Alcon Inc.,Healthcare,Medical Instruments & Supplies,Switzerland,39.16B,-,78.36,0.13%,"441,599"
269,ALCO,"Alico, Inc.",Consumer Defensive,Farm Products,USA,261.90M,4.95,34.92,1.13%,"15,428"
270,ALDX,"Aldeyra Therapeutics, Inc.",Healthcare,Biotechnology,USA,477.06M,-,8.33,-7.13%,"622,697"
271,ALE,"ALLETE, Inc.",Utilities,Utilities - Diversified,USA,3.13B,18.67,59.94,0.33%,"284,833"
272,ALEC,"Alector, Inc.",Healthcare,Biotechnology,USA,1.85B,-,23.74,-0.63%,"358,567"
273,ALEX,"Alexander & Baldwin, Inc.",Real Estate,REIT - Diversified,USA,1.66B,63.77,23.53,-1.38%,"425,579"
274,ALF,"Alfi, Inc.",Technology,Software - Infrastructure,USA,100.24M,-,5.97,1.36%,"577,065"
275,ALFA,AlphaClone Alternative Alpha ETF,Financial,Exchange Traded Fund,USA,-,-,82.54,0.79%,125
276,ALG,Alamo Group Inc.,Industrials,Farm & Heavy Construction Machinery,USA,1.66B,23.53,141.88,-0.19%,"20,817"
277,ALGM,"Allegro MicroSystems, Inc.",Technology,Semiconductors,USA,5.78B,140.37,30.04,-0.60%,"512,458"
278,ALGN,"Align Technology, Inc.",Healthcare,Medical Devices,USA,51.67B,74.15,650.65,0.32%,"358,488"
279,ALGS,"Aligos Therapeutics, Inc.",Healthcare,Biotechnology,USA,611.82M,-,14.44,-3.41%,"98,578"
280,ALGT,Allegiant Travel Company,Industrials,Airlines,USA,3.45B,87.25,198.67,-1.16%,"152,811"
281,ALHC,"Alignment Healthcare, Inc.",Healthcare,Healthcare Plans,USA,3.01B,-,16.91,4.13%,"268,656"
282,ALIM,"Alimera Sciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,28.87M,45.89,4.13,-3.50%,"13,900"
283,ALIT,"Alight, Inc.",Technology,Software - Application,USA,5.02B,-,11.09,2.02%,"2,608,250"
284,ALJJ,"ALJ Regional Holdings, Inc.",Industrials,Specialty Business Services,USA,42.82M,-,1.03,-1.90%,"23,604"
285,ALK,"Alaska Air Group, Inc.",Industrials,Airlines,USA,7.20B,-,61.05,-0.89%,"1,604,946"
286,ALKS,Alkermes plc,Healthcare,Biotechnology,Ireland,5.03B,-,31.19,1.00%,"806,638"
287,ALKT,"Alkami Technology, Inc.",Technology,Software - Application,USA,2.01B,-,24.25,-4.34%,"162,698"
288,ALL,The Allstate Corporation,Financial,Insurance - Property & Casualty,USA,37.58B,5.20,127.49,-0.50%,"1,211,398"
289,ALLE,Allegion plc,Industrials,Security & Protection Services,Ireland,11.57B,25.42,129.32,-0.29%,"727,176"
290,ALLK,Allakos Inc.,Healthcare,Biotechnology,USA,5.20B,-,97.05,-2.47%,"196,840"
291,ALLO,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology,USA,3.57B,-,23.97,-1.44%,"575,613"
292,ALLT,Allot Ltd.,Technology,Communication Equipment,Israel,543.43M,-,15.5,3.75%,"177,017"
293,ALLY,Ally Financial Inc.,Financial,Credit Services,USA,19.03B,7.07,53.69,0.17%,"2,215,529"
294,ALNA,"Allena Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,65.06M,-,0.82,-7.29%,"1,950,458"
295,ALNY,"Alnylam Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,23.42B,-,201.08,1.38%,"547,955"
296,ALOT,"AstroNova, Inc.",Technology,Computer Hardware,USA,110.14M,13.11,15.15,-2.38%,"9,242"
297,ALPN,"Alpine Immune Sciences, Inc.",Healthcare,Biotechnology,USA,262.60M,-,11.98,-1.24%,"40,366"
298,ALRM,"Alarm.com Holdings, Inc.",Technology,Software - Application,USA,3.84B,49.33,78.29,0.54%,"106,646"
299,ALRN,"Aileron Therapeutics, Inc.",Healthcare,Biotechnology,USA,88.91M,-,1.02,-1.92%,"239,401"
300,ALRS,Alerus Financial Corporation,Financial,Banks - Regional,USA,523.67M,9.95,30.66,-0.29%,"8,217"
301,ALSN,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,USA,3.67B,10.74,35.24,-2.14%,"1,318,592"
302,ALT,"Altimmune, Inc.",Healthcare,Biotechnology,USA,431.79M,-,11.49,0.09%,"687,235"
303,ALTA,Altabancorp,Financial,Banks - Regional,USA,833.59M,19.89,44.16,0.00%,0
304,ALTG,Alta Equipment Group Inc.,Industrials,Rental & Leasing Services,USA,438.87M,-,13.6,0.15%,"43,711"
305,ALTL,Pacer Lunt Large Cap Alternator ETF,Financial,Exchange Traded Fund,USA,-,-,41.11,-0.17%,"121,926"
306,ALTM,Altus Midstream Company,Energy,Oil & Gas Midstream,USA,1.20B,82.71,77.33,1.20%,"41,799"
307,ALTO,"Alto Ingredients, Inc.",Basic Materials,Specialty Chemicals,USA,356.17M,46.00,5.06,-0.78%,"1,753,542"
308,ALTR,Altair Engineering Inc.,Technology,Software - Infrastructure,USA,5.51B,-,71.03,-0.20%,"148,724"
309,ALTU,Altitude Acquisition Corp.,Financial,Shell Companies,USA,369.00M,-,9.84,0.10%,"89,697"
310,ALTUU,Altitude Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.13,0.30%,"1,038"
311,ALTY,Global X SuperDividend Alternatives ETF,Financial,Exchange Traded Fund,USA,-,-,13.3,0.15%,"26,722"
312,ALV,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,Sweden,7.63B,14.04,87.61,0.65%,"637,823"
313,ALVR,"AlloVir, Inc.",Healthcare,Biotechnology,USA,1.46B,-,23.32,4.29%,"100,084"
314,ALX,"Alexander's, Inc.",Real Estate,REIT - Retail,USA,1.36B,20.07,269.57,0.71%,"4,955"
315,ALXO,ALX Oncology Holdings Inc.,Healthcare,Biotechnology,USA,2.75B,-,68.57,-7.21%,"182,853"
316,ALYA,Alithya Group Inc.,Technology,Information Technology Services,Canada,293.24M,-,2.72,2.81%,"2,450"
317,ALZN,"Alzamend Neuro, Inc.",Healthcare,Biotechnology,USA,243.45M,-,2.62,-0.76%,"2,113,734"
318,AM,Antero Midstream Corporation,Energy,Oil & Gas Midstream,USA,4.99B,14.91,10.75,-1.65%,"4,349,874"
319,AMAL,Amalgamated Financial Corp.,Financial,Banks - Regional,USA,494.88M,10.33,16.12,-1.35%,"53,584"
320,AMAM,Ambrx Biopharma Inc.,Healthcare,Biotechnology,USA,503.64M,-,13.37,2.77%,"1,486"
321,AMAO,American Acquisition Opportunity Inc.,Financial,Shell Companies,USA,134.41M,-,9.97,0.00%,0
322,AMAT,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,USA,113.88B,21.98,126.52,-1.21%,"7,273,576"
323,AMBA,"Ambarella, Inc.",Technology,Semiconductor Equipment & Materials,USA,5.58B,-,150.19,-0.23%,"300,812"
324,AMBC,"Ambac Financial Group, Inc.",Financial,Insurance - Specialty,USA,659.50M,-,14.61,-0.61%,"365,938"
325,AMBO,Ambow Education Holding Ltd.,Consumer Defensive,Education & Training Services,China,32.28M,-,1.39,1.46%,"19,601"
326,AMBP,Ardagh Metal Packaging S.A.,Consumer Cyclical,Packaging & Containers,Luxembourg,6.17B,-,10.19,2.52%,"1,063,453"
327,AMC,"AMC Entertainment Holdings, Inc.",Communication Services,Entertainment,USA,18.71B,-,36.83,-0.62%,"35,290,224"
328,AMCR,Amcor plc,Consumer Cyclical,Packaging & Containers,Switzerland,17.88B,19.49,11.75,-0.42%,"6,161,502"
329,AMCX,AMC Networks Inc.,Communication Services,Broadcasting,USA,1.88B,7.40,45.19,-1.72%,"151,428"
330,AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,USA,126.26B,36.99,103.64,1.80%,"38,435,287"
331,AME,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,USA,28.78B,33.22,125.45,0.03%,"936,794"
332,AMED,"Amedisys, Inc.",Healthcare,Medical Care Facilities,USA,4.77B,19.03,141.82,-0.31%,"330,865"
333,AMEH,"Apollo Medical Holdings, Inc.",Healthcare,Medical Care Facilities,USA,4.78B,65.98,84.91,-6.48%,"433,403"
334,AMG,"Affiliated Managers Group, Inc.",Financial,Asset Management,USA,6.15B,15.38,151.38,-0.71%,"184,058"
335,AMGN,Amgen Inc.,Healthcare,Drug Manufacturers - General,USA,118.53B,21.35,209.98,-0.89%,"2,822,341"
336,AMH,American Homes 4 Rent,Real Estate,REIT - Residential,USA,12.34B,122.41,38.68,0.97%,"1,434,198"
337,AMJ,JPMorgan Alerian MLP Index ETN,Financial,Exchange Traded Fund,USA,-,-,18.39,-2.02%,"518,672"
338,AMK,"AssetMark Financial Holdings, Inc.",Financial,Asset Management,USA,1.82B,-,24.83,-0.68%,"77,919"
339,AMKR,"Amkor Technology, Inc.",Technology,Semiconductors,USA,6.12B,13.25,25.2,0.60%,"843,832"
340,AMLP,Alerian MLP ETF,Financial,Exchange Traded Fund,USA,-,-,33.82,-2.08%,"2,353,623"
341,AMN,"AMN Healthcare Services, Inc.",Healthcare,Medical Care Facilities,USA,5.58B,32.82,118.2,0.19%,"253,043"
342,AMNB,American National Bankshares Inc.,Financial,Banks - Regional,USA,355.92M,9.84,34.19,-0.35%,"9,015"
343,AMOT,Allied Motion Technologies Inc.,Technology,Electronic Components,USA,458.53M,19.98,32.2,-0.71%,"26,247"
344,AMP,"Ameriprise Financial, Inc.",Financial,Asset Management,USA,30.56B,31.22,273.19,0.10%,"466,680"
345,AMPE,"Ampio Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,332.80M,-,1.62,1.25%,"499,678"
346,AMPG,"AmpliTech Group, Inc.",Technology,Communication Equipment,USA,31.16M,-,3.34,-3.19%,"130,676"
347,AMPH,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,903.69M,90.76,19.15,1.65%,"142,543"
348,AMPY,Amplify Energy Corp.,Energy,Oil & Gas E&P,USA,101.94M,-,2.9,-9.66%,"5,782,468"
349,AMR,"Alpha Metallurgical Resources, Inc.",Basic Materials,Coking Coal,USA,989.52M,-,60.08,-1.51%,"176,269"
350,AMRC,"Ameresco, Inc.",Industrials,Engineering & Construction,USA,2.84B,42.80,58.12,-1.37%,"175,338"
351,AMRK,"A-Mark Precious Metals, Inc.",Financial,Capital Markets,USA,692.94M,3.71,64.34,0.91%,"94,123"
352,AMRN,Amarin Corporation plc,Healthcare,Biotechnology,Ireland,1.92B,442.73,4.87,-1.02%,"2,144,954"
353,AMRS,"Amyris, Inc.",Basic Materials,Specialty Chemicals,USA,3.60B,-,12.03,-4.75%,"4,126,208"
354,AMRX,"Amneal Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.57B,91.53,5.4,-0.55%,"422,817"
355,AMS,American Shared Hospital Services,Healthcare,Medical Care Facilities,USA,16.20M,-,2.75,-0.72%,"9,126"
356,AMSC,American Superconductor Corporation,Industrials,Specialty Industrial Machinery,USA,407.10M,-,14.37,1.84%,"200,144"
357,AMSF,"AMERISAFE, Inc.",Financial,Insurance - Specialty,USA,1.10B,11.67,57.11,-0.26%,"33,299"
358,AMST,Amesite Inc.,Technology,Software - Application,USA,37.01M,-,1.66,-2.06%,"53,898"
359,AMSWA,"American Software, Inc.",Technology,Software - Application,USA,793.78M,93.52,24.69,0.28%,"52,355"
360,AMT,American Tower Corporation (REIT),Real Estate,REIT - Specialty,USA,121.41B,54.09,267.96,1.29%,"1,381,852"
361,AMTB,Amerant Bancorp Inc.,Financial,Banks - Regional,USA,918.07M,24.34,25.58,-0.23%,"38,190"
362,AMTI,Applied Molecular Transport Inc.,Healthcare,Biotechnology,USA,948.66M,-,24.86,-1.00%,"146,518"
363,AMTX,"Aemetis, Inc.",Energy,Oil & Gas Refining & Marketing,USA,511.73M,-,17.4,-2.68%,"1,589,269"
364,AMUB,UBS ETRACS Alerian MLP Index ETN Series B,Financial,Exchange Traded Fund,USA,-,-,11.57,-2.16%,106
365,AMWD,American Woodmark Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,1.08B,25.21,67.0,0.04%,"175,339"
366,AMWL,American Well Corporation,Healthcare,Health Information Services,USA,2.06B,-,8.49,1.68%,"2,962,820"
367,AMX,"America Movil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,56.15B,11.73,17.26,-1.32%,"1,614,578"
368,AMYT,Amryt Pharma plc,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland,750.68M,-,12.24,2.26%,"149,744"
369,AMZA,InfraCap MLP ETF,Financial,Exchange Traded Fund,USA,-,-,26.56,-2.46%,"102,927"
370,AMZN,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,USA,1652.89B,56.85,3262.01,1.27%,"2,463,264"
371,AN,"AutoNation, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,8.41B,10.05,115.15,0.08%,"627,719"
372,ANAB,"AnaptysBio, Inc.",Healthcare,Biotechnology,USA,734.39M,-,27.23,-2.16%,"120,344"
373,ANAT,"American National Group, Inc.",Financial,Insurance - Diversified,USA,5.10B,5.86,190.85,0.14%,"47,776"
374,ANDE,"The Andersons, Inc.",Consumer Defensive,Food Distribution,USA,1.03B,14.44,31.53,-0.88%,"108,462"
375,ANEB,"Anebulo Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,153.79M,-,6.76,1.35%,145
376,ANET,"Arista Networks, Inc.",Technology,Computer Hardware,USA,26.59B,38.57,353.52,0.16%,"267,509"
377,ANF,Abercrombie & Fitch Co.,Consumer Cyclical,Apparel Retail,USA,2.16B,8.76,37.75,-3.65%,"1,905,099"
378,ANGI,Angi Inc.,Communication Services,Internet Content & Information,USA,5.80B,-,11.97,-0.83%,"719,913"
379,ANGL,VanEck Vectors Fallen Angel High Yield Bond ETF,Financial,Exchange Traded Fund,USA,-,-,32.83,-0.03%,"2,603,040"
380,ANGN,Angion Biomedica Corp.,Healthcare,Biotechnology,USA,247.54M,-,8.46,-4.84%,"118,920"
381,ANGO,"AngioDynamics, Inc.",Healthcare,Medical Instruments & Supplies,USA,1.02B,-,26.74,-2.80%,"324,047"
382,ANIK,"Anika Therapeutics, Inc.",Healthcare,Biotechnology,USA,565.76M,-,39.87,-1.56%,"75,997"
383,ANIP,"ANI Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,427.35M,-,34.27,2.88%,"57,934"
384,ANIX,"Anixa Biosciences, Inc.",Healthcare,Diagnostics & Research,USA,133.56M,-,4.44,-2.20%,"111,339"
385,ANNX,"Annexon, Inc.",Healthcare,Biotechnology,USA,738.94M,-,19.41,0.57%,"338,519"
386,ANPC,"AnPac Bio-Medical Science Co., Ltd.",Healthcare,Biotechnology,China,44.78M,-,2.94,-2.00%,"18,196"
387,ANSS,"ANSYS, Inc.",Technology,Software - Application,USA,29.70B,66.08,344.61,0.95%,"236,656"
388,ANTE,AirNet Technology Inc.,Communication Services,Advertising Agencies,China,37.47M,4.12,2.46,-6.46%,"17,454"
389,ANTM,"Anthem, Inc.",Healthcare,Healthcare Plans,USA,89.48B,21.74,370.08,-0.93%,"1,373,109"
390,ANVS,"Annovis Bio, Inc.",Healthcare,Biotechnology,USA,207.93M,-,25.67,-2.58%,"251,783"
391,ANY,Sphere 3D Corp.,Technology,Software - Application,Canada,403.72M,-,6.9,11.29%,"53,890,608"
392,ANZUU,Anzu Special Acquisition Corp I,Financial,Shell Companies,USA,-,-,9.9,0.00%,0
393,AOA,iShares Core Aggressive Allocation ETF,Financial,Exchange Traded Fund,USA,-,-,69.72,-0.19%,"91,370"
394,AOD,Aberdeen Total Dynamic Dividend Fund,Financial,Closed-End Fund - Foreign,USA,1.03B,-,9.73,0.00%,"161,739"
395,AOK,iShares Core Conservative Allocation ETF,Financial,Exchange Traded Fund,USA,-,-,39.45,-0.06%,"74,745"
396,AOM,iShares Core Moderate Allocation ETF,Financial,Exchange Traded Fund,USA,-,-,44.64,0.09%,"207,343"
397,AOMR,"Angel Oak Mortgage, Inc.",Real Estate,REIT - Mortgage,USA,431.30M,18.51,17.49,-0.11%,"33,921"
398,AON,Aon plc,Financial,Insurance Brokers,Ireland,64.46B,31.92,290.83,-0.47%,"1,228,450"
399,AOR,iShares Core Growth Allocation ETF,Financial,Exchange Traded Fund,USA,-,-,55.38,-0.07%,"143,760"
400,AOS,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,USA,10.08B,23.46,63.75,0.14%,"1,203,114"
401,AOSL,Alpha and Omega Semiconductor Limited,Technology,Semiconductors,USA,811.30M,14.72,31.24,-0.86%,"118,901"
402,AOUT,"American Outdoor Brands, Inc.",Consumer Cyclical,Leisure,USA,346.21M,17.32,24.45,-1.89%,"93,518"
403,AP,Ampco-Pittsburgh Corporation,Industrials,Metal Fabrication,USA,89.15M,20.26,4.76,-1.24%,"24,304"
404,APA,APA Corporation,Energy,Oil & Gas E&P,USA,8.21B,11.80,22.1,-0.50%,"9,664,728"
405,APAM,Artisan Partners Asset Management Inc.,Financial,Asset Management,USA,3.84B,10.66,49.27,-0.61%,"279,193"
406,APD,"Air Products and Chemicals, Inc.",Basic Materials,Chemicals,USA,57.42B,29.64,260.75,1.45%,"1,280,777"
407,APDN,"Applied DNA Sciences, Inc.",Industrials,Security & Protection Services,USA,37.74M,-,4.92,-5.02%,"139,170"
408,APEI,"American Public Education, Inc.",Consumer Defensive,Education & Training Services,USA,481.81M,22.40,26.1,-1.88%,"65,037"
409,APEN,"Apollo Endosurgery, Inc.",Healthcare,Medical Devices,USA,250.24M,-,9.2,-0.22%,"96,827"
410,APG,APi Group Corporation,Industrials,Engineering & Construction,USA,4.38B,-,20.6,0.34%,"1,565,143"
411,APGB,Apollo Strategic Growth Capital II,Financial,Shell Companies,USA,844.39M,-,9.79,0.00%,"326,143"
412,APH,Amphenol Corporation,Technology,Electronic Components,USA,43.76B,33.10,74.53,-0.08%,"1,732,443"
413,API,"Agora, Inc.",Technology,Software - Application,China,3.29B,-,26.78,1.98%,"419,070"
414,APLE,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,USA,3.53B,-,16.04,0.94%,"1,512,900"
415,APLS,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,2.80B,-,32.85,-1.56%,"436,427"
416,APLT,"Applied Therapeutics, Inc.",Healthcare,Biotechnology,USA,399.55M,-,16.15,2.87%,"32,110"
417,APM,Aptorum Group Limited,Healthcare,Biotechnology,United Kingdom,88.36M,-,2.48,0.40%,"101,062"
418,APO,"Apollo Global Management, Inc.",Financial,Asset Management,USA,26.98B,7.16,62.61,1.72%,"1,878,518"
419,APOG,"Apogee Enterprises, Inc.",Industrials,Building Products & Equipment,USA,927.74M,363.53,37.08,0.16%,"78,865"
420,APOP,Cellect Biotechnology Ltd.,Healthcare,Biotechnology,Israel,68.69M,-,17.57,-4.09%,"91,856"
421,APP,AppLovin Corporation,Technology,Software - Application,USA,27.75B,-,77.0,4.41%,"805,271"
422,APPF,"AppFolio, Inc.",Technology,Software - Application,USA,4.20B,32.40,126.85,-0.38%,"83,656"
423,APPH,"AppHarvest, Inc.",Consumer Defensive,Farm Products,USA,598.90M,-,5.89,-2.16%,"941,512"
424,APPN,Appian Corporation,Technology,Software - Infrastructure,USA,6.22B,-,89.57,1.42%,"440,361"
425,APPS,"Digital Turbine, Inc.",Technology,Software - Application,USA,6.97B,123.83,74.92,1.85%,"3,413,653"
426,APR,"Apria, Inc.",Healthcare,Medical Instruments & Supplies,USA,1.27B,21.87,34.25,-3.49%,"232,599"
427,APRE,"Aprea Therapeutics, Inc.",Healthcare,Biotechnology,USA,109.07M,-,5.01,-1.18%,"847,364"
428,APRN,"Blue Apron Holdings, Inc.",Consumer Cyclical,Internet Retail,USA,178.45M,-,8.3,-0.24%,"1,853,664"
429,APSG,Apollo Strategic Growth Capital,Financial,Shell Companies,USA,999.60M,890.91,9.8,0.00%,"50,547"
430,APT,"Alpha Pro Tech, Ltd.",Industrials,Building Products & Equipment,Canada,82.07M,4.11,6.18,-3.74%,"458,353"
431,APTO,Aptose Biosciences Inc.,Healthcare,Biotechnology,Canada,182.28M,-,2.23,0.00%,"592,261"
432,APTS,"Preferred Apartment Communities, Inc.",Real Estate,REIT - Residential,USA,637.47M,-,12.39,-0.16%,"377,525"
433,APTV,Aptiv PLC,Consumer Cyclical,Auto Parts,Ireland,41.62B,43.52,157.7,-0.25%,"1,318,377"
434,APTX,Aptinyx Inc.,Healthcare,Biotechnology,USA,155.74M,-,2.27,3.65%,"342,751"
